75
168
1 2 3
1 4 1
1 5 1
2 3 3
2 5 1
2 6 1
3 6 1
3 7 1
4 5 3
4 8 1
4 9 1
5 6 3
5 9 1
5 10 1
6 7 3
6 10 1
6 11 1
7 11 1
7 12 1
8 9 3
8 13 1
8 14 1
9 10 3
9 14 1
9 15 1
10 11 3
10 15 1
10 16 1
11 12 3
11 16 1
11 17 1
12 17 1
12 18 1
13 14 3
13 19 1
13 20 1
14 15 3
14 20 1
14 21 1
15 16 3
15 21 1
15 22 1
16 17 3
16 22 1
16 23 1
17 18 3
17 23 1
17 24 1
18 24 1
18 25 1
19 20 3
20 21 3
21 22 3
22 23 3
23 24 3
24 25 3
26 27 3
26 29 1
26 30 1
27 28 3
27 30 1
27 31 1
28 31 1
28 32 1
29 30 3
29 33 1
29 34 1
30 31 3
30 34 1
30 35 1
31 32 3
31 35 1
31 36 1
32 36 1
32 37 1
33 34 3
33 38 1
33 39 1
34 35 3
34 39 1
34 40 1
35 36 3
35 40 1
35 41 1
36 37 3
36 41 1
36 42 1
37 42 1
37 43 1
38 39 3
38 44 1
38 45 1
39 40 3
39 45 1
39 46 1
40 41 3
40 46 1
40 47 1
41 42 3
41 47 1
41 48 1
42 43 3
42 48 1
42 49 1
43 49 1
43 50 1
44 45 3
45 46 3
46 47 3
47 48 3
48 49 3
49 50 3
51 52 3
51 54 1
51 55 1
52 53 3
52 55 1
52 56 1
53 56 1
53 57 1
54 55 3
54 58 1
54 59 1
55 56 3
55 59 1
55 60 1
56 57 3
56 60 1
56 61 1
57 61 1
57 62 1
58 59 3
58 63 1
58 64 1
59 60 3
59 64 1
59 65 1
60 61 3
60 65 1
60 66 1
61 62 3
61 66 1
61 67 1
62 67 1
62 68 1
63 64 3
63 69 1
63 70 1
64 65 3
64 70 1
64 71 1
65 66 3
65 71 1
65 72 1
66 67 3
66 72 1
66 73 1
67 68 3
67 73 1
67 74 1
68 74 1
68 75 1
69 70 3
70 71 3
71 72 3
72 73 3
73 74 3
74 75 3
